DATAFLOW,MEASURE: Measure,INDEX: Index,HOUSHOLD_TYPE: Household Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,-6.1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,0.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,4.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,3.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,0.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,1.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,3.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,3.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,4.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,4.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,2.1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,1.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,1.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,-0.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,2.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,1.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,2.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,2.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,0.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,-1.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,-6.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,-2.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,-2.1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,-1.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,-0.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,-2.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,-3.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,-0.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,3.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,2.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,3.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,2.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,4.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,5.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,2.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,-0.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,1.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,0.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,2.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,2.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,-7.1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,-3.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q4,-4.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q1,0.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q2,10.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q3,10.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,12.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,13.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,12.8,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,7.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,20005: Transport,P4: Self-funded retiree households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,4.4,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q2,-0.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q3,-0.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q4,0.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q1,0.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q2,0.9,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,0.6,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,0.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,-0.1,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,-0.3,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,-0.2,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,0,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,0.5,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,0.7,PCT: Percent,,,
ABS:LCI(1.0.0),3: Percentage Change from Corresponding Quarter of Previous Year,115488: Communication,PBLCI: Pensioner and beneficiary households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,1.7,PCT: Percent,,,
